Date,AIR COMPRESSOR,ALTERNATOR,BATTERY,BRAKE CALIPER,BRAKE PAD,BRAKE ROTOR,CAMSHAFT,CARBERATOR,COIL SPRING,CRANKSHAFT,CYLINDER HEAD,DISTRIBUTOR,ENGINE BLOCK,FUEL INJECTOR,FUSE BOX,Production
2015-10-22,132,129,8,0,0,97,0,0,0,0,0,0,0,0,0,ALTERNATOR
2015-10-23,86,124,50,0,0,48,0,0,0,0,0,0,0,0,0,BATTERY
2015-10-24,40,120,17,124,0,6,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2015-10-25,21,95,6,104,92,3,0,0,0,0,0,0,0,0,0,BRAKE PAD
2015-10-26,9,60,77,93,70,1,0,0,0,0,0,0,0,0,0,BATTERY
2015-10-27,128,17,27,91,43,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2015-10-28,125,15,16,90,6,53,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2015-10-29,104,129,16,72,0,12,0,0,0,0,0,0,0,0,0,ALTERNATOR
2015-10-30,86,108,138,35,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2015-10-31,58,59,100,2,63,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2015-11-01,39,25,86,103,39,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2015-11-02,15,5,54,62,27,97,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2015-11-03,51,0,11,19,1,69,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2015-11-04,36,96,0,0,0,19,0,0,0,0,0,0,0,0,0,ALTERNATOR
2015-11-05,17,59,140,0,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2015-11-06,93,56,137,0,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2015-11-07,78,45,96,127,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2015-11-08,30,41,67,111,125,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2015-11-09,99,4,34,109,115,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2015-11-10,53,67,0,96,83,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2015-11-11,41,64,138,66,38,0,0,0,0,0,0,0,0,0,0,BATTERY
2015-11-12,14,61,119,54,16,51,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2015-11-13,11,39,76,16,125,32,0,0,0,0,0,0,0,0,0,BRAKE PAD
2015-11-14,55,35,71,0,92,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2015-11-15,46,32,37,78,47,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2015-11-16,46,148,0,38,18,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2015-11-17,1,133,55,32,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2015-11-18,100,98,19,1,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2015-11-19,96,95,3,71,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2015-11-20,61,67,87,26,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2015-11-21,11,27,41,16,51,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2015-11-22,11,18,15,122,41,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2015-11-23,11,111,15,98,37,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2015-11-24,92,87,0,54,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2015-11-25,75,63,74,46,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2015-11-26,44,28,74,37,95,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2015-11-27,12,108,57,0,86,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2015-11-28,148,98,36,0,54,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2015-11-29,110,73,29,85,48,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2015-11-30,64,55,70,64,41,0,0,0,0,0,0,0,0,0,0,BATTERY
2015-12-01,50,40,38,19,39,59,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2015-12-02,4,40,33,7,78,15,0,0,0,0,0,0,0,0,0,BRAKE PAD
2015-12-03,139,0,4,2,61,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2015-12-04,128,79,0,0,42,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2015-12-05,80,72,66,0,4,0,0,0,0,0,0,0,0,0,0,BATTERY
2015-12-06,65,47,41,95,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2015-12-07,63,15,4,70,129,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2015-12-08,30,5,118,30,106,0,0,0,0,0,0,0,0,0,0,BATTERY
2015-12-09,16,109,106,30,88,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2015-12-10,8,70,60,117,78,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2015-12-11,1,37,60,98,64,67,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2015-12-12,134,0,10,58,52,58,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2015-12-13,107,146,0,16,31,43,0,0,0,0,0,0,0,0,0,ALTERNATOR
2015-12-14,84,117,89,0,15,30,0,0,0,0,0,0,0,0,0,BATTERY
2015-12-15,68,112,76,144,0,22,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2015-12-16,26,75,70,104,72,1,0,0,0,0,0,0,0,0,0,BRAKE PAD
2015-12-17,8,74,64,75,63,140,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2015-12-18,84,42,59,29,34,126,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2015-12-19,68,108,20,25,15,105,0,0,0,0,0,0,0,0,0,ALTERNATOR
2015-12-20,25,65,2,24,3,78,53,0,0,0,0,0,0,0,0,CAMSHAFT
2015-12-21,114,38,0,6,0,35,40,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2015-12-22,69,10,84,1,0,11,23,0,0,0,0,0,0,0,0,BATTERY
2015-12-23,61,10,40,78,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2015-12-24,52,70,6,41,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2015-12-25,31,35,90,41,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2015-12-26,23,31,53,81,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2015-12-27,147,1,51,68,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2015-12-28,112,131,12,26,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2015-12-29,82,99,82,19,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2015-12-30,60,64,44,127,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2015-12-31,53,55,5,111,118,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2016-01-01,44,22,90,83,81,0,0,0,0,0,0,0,0,0,0,BATTERY
2016-01-02,11,1,90,49,66,121,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2016-01-03,140,0,42,7,29,101,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-01-04,132,82,3,0,29,99,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-01-05,104,55,55,0,0,72,0,0,0,0,0,0,0,0,0,BATTERY
2016-01-06,63,48,21,92,0,55,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-01-07,57,35,4,62,55,12,0,0,0,0,0,0,0,0,0,BRAKE PAD
2016-01-08,47,10,146,49,48,0,0,0,0,0,0,0,0,0,0,BATTERY
2016-01-09,37,134,99,31,3,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-01-10,2,105,50,30,61,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2016-01-11,51,101,50,23,29,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-01-12,26,54,43,66,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-01-13,13,13,42,55,150,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2016-01-14,61,0,5,11,134,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-01-15,21,77,0,0,93,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-01-16,3,57,146,0,58,0,0,0,0,0,0,0,0,0,0,BATTERY
2016-01-17,95,37,128,0,53,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-01-18,65,23,128,57,41,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-01-19,16,19,110,18,3,55,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2016-01-20,132,8,72,0,0,49,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-01-21,96,138,41,0,0,40,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-01-22,64,106,11,113,0,16,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-01-23,24,105,142,90,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2016-01-24,91,68,133,67,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-01-25,47,24,100,55,84,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2016-01-26,34,3,65,54,66,98,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2016-01-27,141,0,21,23,42,68,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-01-28,130,125,0,20,22,21,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-01-29,116,123,127,1,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2016-01-30,116,102,123,95,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-01-31,79,98,105,60,65,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2016-02-01,64,91,88,26,45,90,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2016-02-02,30,83,41,22,45,66,98,0,0,0,0,0,0,0,0,CAMSHAFT
2016-02-03,100,68,0,7,18,24,76,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-02-04,82,30,79,0,0,0,69,0,0,0,0,0,0,0,0,BATTERY
2016-02-05,68,111,78,0,0,0,28,0,0,0,0,0,0,0,0,ALTERNATOR
2016-02-06,31,95,45,125,0,0,28,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-02-07,23,60,87,119,0,0,19,0,0,0,0,0,0,0,0,BATTERY
2016-02-08,19,24,75,91,55,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2016-02-09,135,0,56,60,9,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-02-10,121,90,23,36,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-02-11,117,40,14,16,98,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2016-02-12,86,29,126,5,86,0,0,0,0,0,0,0,0,0,0,BATTERY
2016-02-13,75,12,118,93,61,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-02-14,58,10,72,68,20,74,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2016-02-15,38,67,39,26,15,42,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-02-16,20,17,118,0,4,8,0,0,0,0,0,0,0,0,0,BATTERY
2016-02-17,137,0,117,0,0,7,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-02-18,123,69,75,0,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-02-19,86,58,34,145,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-02-20,52,44,2,104,135,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2016-02-21,28,11,107,74,130,0,0,0,0,0,0,0,0,0,0,BATTERY
2016-02-22,18,122,81,41,93,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-02-23,54,72,54,2,85,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-02-24,34,71,15,126,85,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-02-25,7,51,112,98,47,0,0,0,0,0,0,0,0,0,0,BATTERY
2016-02-26,76,34,84,86,46,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-02-27,41,9,80,78,18,120,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2016-02-28,40,7,63,33,4,72,77,0,0,0,0,0,0,0,0,CAMSHAFT
2016-02-29,40,113,57,8,0,59,59,0,0,0,0,0,0,0,0,ALTERNATOR
2016-03-01,39,72,16,67,0,53,49,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-03-02,124,37,0,27,0,41,25,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-03-03,83,33,98,0,0,13,0,0,0,0,0,0,0,0,0,BATTERY
2016-03-04,63,21,70,123,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-03-05,28,13,59,105,141,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2016-03-06,148,3,18,90,112,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-03-07,119,53,0,61,90,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-03-08,114,11,109,36,85,0,0,0,0,0,0,0,0,0,0,BATTERY
2016-03-09,95,9,94,8,81,117,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2016-03-10,68,78,54,3,45,111,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-03-11,34,30,33,99,30,102,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-03-12,87,27,3,92,0,85,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-03-13,79,8,84,47,0,69,0,0,0,0,0,0,0,0,0,BATTERY
2016-03-14,50,2,68,16,125,67,0,0,0,0,0,0,0,0,0,BRAKE PAD
2016-03-15,20,105,27,8,103,66,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-03-16,111,63,22,0,93,18,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-03-17,62,13,66,0,88,0,0,0,0,0,0,0,0,0,0,BATTERY
2016-03-18,26,8,20,104,81,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-03-19,130,3,19,73,38,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-03-20,123,111,15,43,27,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-03-21,122,87,96,17,22,0,0,0,0,0,0,0,0,0,0,BATTERY
2016-03-22,91,59,90,150,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-03-23,63,38,40,147,141,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2016-03-24,44,12,37,140,97,108,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2016-03-25,14,4,107,99,61,102,0,0,0,0,0,0,0,0,0,BATTERY
2016-03-26,97,0,68,87,38,75,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-03-27,48,95,61,46,3,44,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-03-28,8,82,47,18,78,40,0,0,0,0,0,0,0,0,0,BRAKE PAD
2016-03-29,6,71,20,72,70,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-03-30,112,49,16,36,70,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-03-31,91,12,118,0,35,0,0,0,0,0,0,0,0,0,0,BATTERY
2016-04-01,69,87,102,0,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-04-02,62,71,99,129,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-04-03,50,53,78,108,93,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2016-04-04,23,53,42,108,83,102,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2016-04-05,73,22,0,90,66,93,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-04-06,44,17,73,48,33,84,0,0,0,0,0,0,0,0,0,BATTERY
2016-04-07,44,14,71,14,126,61,0,0,0,0,0,0,0,0,0,BRAKE PAD
2016-04-08,12,80,40,0,90,56,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-04-09,60,32,2,0,56,33,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-04-10,34,136,0,0,28,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-04-11,25,130,52,0,21,0,0,0,0,0,0,0,0,0,0,BATTERY
2016-04-12,105,89,19,0,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-04-13,96,64,11,51,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-04-14,60,30,112,29,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2016-04-15,41,50,106,15,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-04-16,40,45,71,115,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-04-17,17,36,32,88,99,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2016-04-18,114,0,0,60,95,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-04-19,85,114,0,35,86,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-04-20,57,97,133,2,69,0,0,0,0,0,0,0,0,0,0,BATTERY
2016-04-21,34,72,127,110,45,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-04-22,13,42,84,95,41,78,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2016-04-23,114,34,70,86,5,30,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-04-24,83,119,21,66,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-04-25,69,103,77,35,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2016-04-26,68,95,29,33,138,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2016-04-27,37,71,24,82,101,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-04-28,28,68,22,52,95,112,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2016-04-29,132,41,22,8,55,89,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-04-30,94,19,115,0,8,62,0,0,0,0,0,0,0,0,0,BATTERY
2016-05-01,80,145,80,0,0,18,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-05-02,67,126,65,81,0,12,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-05-03,46,103,48,39,62,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2016-05-04,27,96,23,13,47,136,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2016-05-05,2,50,20,63,5,103,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-05-06,65,20,0,16,0,64,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-05-07,65,130,0,0,0,49,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-05-08,33,124,130,0,0,43,0,0,0,0,0,0,0,0,0,BATTERY
2016-05-09,16,124,85,101,0,7,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-05-10,8,103,44,96,127,3,0,0,0,0,0,0,0,0,0,BRAKE PAD
2016-05-11,119,55,9,93,104,2,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-05-12,105,17,121,62,82,0,0,0,0,0,0,0,0,0,0,BATTERY
2016-05-13,102,100,98,23,56,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-05-14,82,98,91,121,14,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-05-15,57,95,63,118,80,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2016-05-16,50,49,38,75,67,59,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2016-05-17,2,31,21,72,28,56,68,0,0,0,0,0,0,0,0,CAMSHAFT
2016-05-18,67,0,0,60,0,40,55,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-05-19,53,120,0,57,0,0,13,0,0,0,0,0,0,0,0,ALTERNATOR
2016-05-20,34,98,78,45,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2016-05-21,6,69,47,87,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-05-22,122,31,37,46,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-05-23,108,30,2,3,114,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2016-05-24,71,18,110,0,95,0,0,0,0,0,0,0,0,0,0,BATTERY
2016-05-25,43,8,84,93,77,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-05-26,28,88,41,68,70,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-05-27,82,44,14,68,54,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-05-28,64,29,12,57,22,67,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2016-05-29,55,21,93,54,0,48,0,0,0,0,0,0,0,0,0,BATTERY
2016-05-30,49,84,73,45,0,12,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-05-31,29,76,68,3,61,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2016-06-01,11,66,25,57,24,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-06-02,148,36,8,11,6,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-06-03,123,6,107,8,6,0,0,0,0,0,0,0,0,0,0,BATTERY
2016-06-04,113,3,86,125,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-06-05,110,136,86,86,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-06-06,102,86,82,86,140,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2016-06-07,76,61,37,52,91,53,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2016-06-08,40,12,7,43,65,30,61,0,0,0,0,0,0,0,0,CAMSHAFT
2016-06-09,78,0,0,20,17,17,60,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-06-10,51,141,0,0,0,0,11,0,0,0,0,0,0,0,0,ALTERNATOR
2016-06-11,10,119,110,0,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2016-06-12,3,115,61,117,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-06-13,103,86,51,84,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-06-14,93,38,23,61,53,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2016-06-15,80,20,6,14,33,56,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2016-06-16,63,68,0,2,0,39,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-06-17,43,36,50,0,0,12,0,0,0,0,0,0,0,0,0,BATTERY
2016-06-18,21,14,17,123,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-06-19,6,54,0,87,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-06-20,80,18,0,53,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-06-21,51,103,0,26,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-06-22,6,85,135,6,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2016-06-23,148,84,119,0,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-06-24,131,60,103,95,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-06-25,122,27,61,84,121,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2016-06-26,73,5,16,79,105,85,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2016-06-27,27,84,0,43,73,82,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-06-28,96,40,0,12,27,39,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-06-29,91,40,103,0,0,22,0,0,0,0,0,0,0,0,0,BATTERY
2016-06-30,66,22,102,117,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-07-01,31,17,59,83,76,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2016-07-02,16,127,34,43,73,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-07-03,53,93,23,34,26,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-07-04,10,72,7,130,26,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-07-05,58,58,0,127,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-07-06,41,24,112,127,0,0,0,0,0,0,0,0,0,0,0,BATTERY
2016-07-07,22,8,104,118,117,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2016-07-08,110,0,101,109,109,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-07-09,88,73,60,88,64,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-07-10,79,64,58,82,18,145,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2016-07-11,33,41,13,34,17,132,78,0,0,0,0,0,0,0,0,CAMSHAFT
2016-07-12,1,4,56,22,17,86,70,0,0,0,0,0,0,0,0,BATTERY
2016-07-13,80,0,54,1,13,56,20,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-07-14,67,141,31,0,0,31,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-07-15,64,122,2,109,0,11,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-07-16,33,73,71,71,0,2,0,0,0,0,0,0,0,0,0,BATTERY
2016-07-17,7,28,40,37,115,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2016-07-18,106,0,21,34,98,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-07-19,89,91,0,21,72,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-07-20,89,55,129,0,30,0,0,0,0,0,0,0,0,0,0,BATTERY
2016-07-21,88,31,96,98,24,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-07-22,57,90,63,84,0,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-07-23,41,49,16,70,112,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2016-07-24,25,7,1,25,64,105,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2016-07-25,17,53,0,0,48,100,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-07-26,69,14,0,0,35,89,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-07-27,31,124,0,0,26,41,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-07-28,7,112,89,0,0,20,0,0,0,0,0,0,0,0,0,BATTERY
2016-07-29,122,63,73,0,0,4,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-07-30,112,60,52,148,0,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-07-31,63,53,27,100,77,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2016-08-01,33,38,72,87,51,0,0,0,0,0,0,0,0,0,0,BATTERY
2016-08-02,71,0,69,40,36,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-08-03,27,124,63,25,27,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-08-04,148,78,58,20,0,0,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-08-05,138,67,15,3,116,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2016-08-06,109,58,88,0,74,0,0,0,0,0,0,0,0,0,0,BATTERY
2016-08-07,101,39,68,148,55,0,0,0,0,0,0,0,0,0,0,BRAKE CALIPER
2016-08-08,59,112,38,118,38,0,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-08-09,26,65,37,106,122,0,0,0,0,0,0,0,0,0,0,BRAKE PAD
2016-08-10,17,60,27,56,86,138,0,0,0,0,0,0,0,0,0,BRAKE ROTOR
2016-08-11,59,27,20,25,70,104,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
2016-08-12,15,112,0,20,27,71,0,0,0,0,0,0,0,0,0,ALTERNATOR
2016-08-13,95,74,0,10,4,70,0,0,0,0,0,0,0,0,0,AIR COMPRESSOR
